# t (s)	mx ()	my ()	mz ()	ext_exactdwposavg (m)	ext_exactdwvelavg (m/s)
3.0700000000000165e-09	0.043696996	-0.059491783	0.40836143	2.3027026e-07	63.916397
3.0800000000000167e-09	0.043398947	-0.05966938	0.4133322	2.3090652e-07	63.625717
3.090000000000017e-09	0.04309911	-0.0598489	0.41828007	2.3153984e-07	63.33275
3.100000000000017e-09	0.0427974	-0.06003041	0.4232049	2.3217022e-07	63.037872
3.110000000000017e-09	0.04249373	-0.06021395	0.42810673	2.3279766e-07	62.743378
3.1200000000000174e-09	0.042187985	-0.060399506	0.43298525	2.3342211e-07	62.44507
3.1300000000000175e-09	0.041880038	-0.06058705	0.4378404	2.3404357e-07	62.145996
3.1400000000000177e-09	0.041569754	-0.060776506	0.44267184	2.34662e-07	61.842346
3.150000000000018e-09	0.041256994	-0.06096777	0.44747955	2.3527738e-07	61.538696
3.160000000000018e-09	0.040941622	-0.061160687	0.45226312	2.3588967e-07	61.229706
3.1700000000000182e-09	0.0406235	-0.061355107	0.45702222	2.3649883e-07	60.916138
3.1800000000000184e-09	0.04030251	-0.0615508	0.46175647	2.3710483e-07	60.598755
3.1900000000000186e-09	0.039978534	-0.061747577	0.4664655	2.3770758e-07	60.27565
3.2000000000000187e-09	0.03965148	-0.061945166	0.4711488	2.3830704e-07	59.94606
3.210000000000019e-09	0.039321262	-0.062143303	0.47580594	2.3890317e-07	59.61151
3.220000000000019e-09	0.03898783	-0.062341724	0.4804363	2.3949585e-07	59.26857
3.2300000000000192e-09	0.03865115	-0.062540144	0.4850393	2.4008503e-07	58.91838
3.2400000000000194e-09	0.0383112	-0.06273826	0.48961446	2.4067066e-07	58.562088
3.2500000000000196e-09	0.037967984	-0.06293579	0.49416107	2.4125262e-07	58.19664
3.2600000000000198e-09	0.037621535	-0.063132435	0.49867827	2.418308e-07	57.82013
3.27000000000002e-09	0.037271913	-0.063327916	0.5031657	2.424052e-07	57.439423
3.28000000000002e-09	0.03691918	-0.06352198	0.50762266	2.429757e-07	57.048798
3.2900000000000203e-09	0.03656343	-0.06371437	0.5120482	2.4354216e-07	56.64673
3.3000000000000205e-09	0.03620478	-0.06390482	0.5164417	2.4410454e-07	56.236267
3.3100000000000206e-09	0.035843343	-0.06409314	0.5208025	2.4466271e-07	55.81894
3.320000000000021e-09	0.035479262	-0.06427914	0.52512985	2.4521663e-07	55.390167
3.330000000000021e-09	0.035112705	-0.06446263	0.52942324	2.457662e-07	54.95529
3.340000000000021e-09	0.034743812	-0.064643495	0.5336818	2.4631126e-07	54.509735
3.3500000000000213e-09	0.03437276	-0.06482157	0.537905	2.4685184e-07	54.05655
3.3600000000000215e-09	0.033999722	-0.06499681	0.5420921	2.473878e-07	53.59497
3.3700000000000217e-09	0.033624873	-0.06516912	0.5462425	2.4791905e-07	53.125
3.380000000000022e-09	0.033248395	-0.06533846	0.5503557	2.4844553e-07	52.648926
3.390000000000022e-09	0.032870445	-0.06550482	0.554431	2.4896718e-07	52.16446
3.400000000000022e-09	0.03249122	-0.065668195	0.5584681	2.4948392e-07	51.674652
3.4100000000000223e-09	0.03211086	-0.0658286	0.5624663	2.499957e-07	51.17798
3.4200000000000225e-09	0.031729534	-0.065986075	0.56642526	2.5050244e-07	50.673676
3.4300000000000227e-09	0.031347394	-0.066140674	0.5703444	2.5100408e-07	50.164795
3.440000000000023e-09	0.03096457	-0.06629246	0.5742233	2.5150058e-07	49.64981
3.450000000000023e-09	0.030581206	-0.06644148	0.57806164	2.5199188e-07	49.131012
3.4600000000000232e-09	0.030197416	-0.06658784	0.5818592	2.5247797e-07	48.6084
3.4700000000000234e-09	0.029813318	-0.066731624	0.5856154	2.5295878e-07	48.07968
3.4800000000000236e-09	0.029428996	-0.06687289	0.58933014	2.5343425e-07	47.548676
3.4900000000000237e-09	0.029044554	-0.06701172	0.59300286	2.5390437e-07	47.010803
3.500000000000024e-09	0.028660063	-0.06714824	0.5966335	2.543691e-07	46.472168
3.510000000000024e-09	0.028275605	-0.06728249	0.6002217	2.5482836e-07	45.928955
3.5200000000000242e-09	0.02789122	-0.06741452	0.60376734	2.5528223e-07	45.384216
3.5300000000000244e-09	0.02750698	-0.06754443	0.60727006	2.5573055e-07	44.834137
3.5400000000000246e-09	0.027122917	-0.06767228	0.6107297	2.561734e-07	44.284058
3.5500000000000248e-09	0.02673909	-0.067798086	0.614146	2.566107e-07	43.7294
3.560000000000025e-09	0.02635552	-0.06792191	0.6175189	2.5704242e-07	43.172455
3.570000000000025e-09	0.025972243	-0.068043776	0.6208481	2.5746857e-07	42.613983
3.5800000000000253e-09	0.025589287	-0.0681637	0.6241335	2.578891e-07	42.053223
3.5900000000000254e-09	0.025206683	-0.06828172	0.6273747	2.5830397e-07	41.48712
3.6000000000000256e-09	0.024824455	-0.06839781	0.6305719	2.5871321e-07	40.924072
3.6100000000000258e-09	0.02444263	-0.068511985	0.6337247	2.5911677e-07	40.355682
3.620000000000026e-09	0.024061244	-0.06862423	0.63683295	2.5951462e-07	39.785767
3.630000000000026e-09	0.023680316	-0.068734534	0.63989663	2.5990676e-07	39.215088
3.6400000000000263e-09	0.023299888	-0.06884289	0.6429155	2.6029318e-07	38.641357
3.6500000000000265e-09	0.02291999	-0.06894927	0.64588934	2.6067383e-07	38.06534
3.6600000000000267e-09	0.022540662	-0.06905364	0.64881825	2.6104874e-07	37.49008
3.670000000000027e-09	0.022161953	-0.06915598	0.6517019	2.6141785e-07	36.91101
3.680000000000027e-09	0.021783905	-0.06925625	0.6545403	2.6178117e-07	36.331177
3.690000000000027e-09	0.021406578	-0.069354445	0.6573334	2.6213868e-07	35.751343
3.7000000000000273e-09	0.021030022	-0.06945055	0.66008085	2.6249035e-07	35.167694
3.7100000000000275e-09	0.020654298	-0.0695445	0.66278267	2.6283618e-07	34.583282
3.7200000000000277e-09	0.02027948	-0.06963629	0.6654389	2.631762e-07	33.999634
3.7300000000000274e-09	0.019905629	-0.06972593	0.66804934	2.6351032e-07	33.413696
3.740000000000027e-09	0.019532828	-0.06981337	0.6706141	2.6383861e-07	32.830048
3.750000000000027e-09	0.019161152	-0.069898605	0.67313296	2.6416103e-07	32.240295
3.760000000000027e-09	0.01879069	-0.069981635	0.675606	2.6447756e-07	31.65512
3.7700000000000265e-09	0.018421518	-0.07006245	0.6780331	2.6478824e-07	31.066895
3.780000000000026e-09	0.018053738	-0.07014105	0.6804146	2.6509306e-07	30.483246
3.790000000000026e-09	0.017687438	-0.07021744	0.6827501	2.65392e-07	29.894257
3.800000000000026e-09	0.017322717	-0.07029164	0.68503976	2.656851e-07	29.307556
3.8100000000000255e-09	0.016959667	-0.07036364	0.68728375	2.6597232e-07	28.723145
3.820000000000025e-09	0.016598396	-0.07043346	0.68948215	2.6625372e-07	28.139496
3.830000000000025e-09	0.016239004	-0.07050114	0.6916349	2.6652927e-07	27.555084
3.840000000000025e-09	0.015881598	-0.07056666	0.6937422	2.66799e-07	26.973724
3.8500000000000245e-09	0.015526281	-0.070630096	0.6958042	2.6706294e-07	26.393127
3.860000000000024e-09	0.0151731605	-0.07069144	0.6978211	2.673211e-07	25.816345
3.870000000000024e-09	0.014822347	-0.07075072	0.69979286	2.6757348e-07	25.2388
3.880000000000024e-09	0.014473945	-0.070807986	0.7017199	2.6782016e-07	24.665833
3.8900000000000236e-09	0.014128066	-0.07086324	0.7036024	2.6806111e-07	24.095917
3.900000000000023e-09	0.0137848165	-0.07091653	0.70544046	2.682964e-07	23.527527
3.910000000000023e-09	0.013444305	-0.070967905	0.7072344	2.68526e-07	22.962189
3.920000000000023e-09	0.013106645	-0.07101738	0.7089844	2.6875e-07	22.399902
3.930000000000023e-09	0.012771942	-0.07106498	0.7106909	2.6896845e-07	21.84372
3.940000000000022e-09	0.012440304	-0.071110755	0.7123541	2.6918133e-07	21.289062
3.950000000000022e-09	0.012111839	-0.07115473	0.7139744	2.6938872e-07	20.739746
3.960000000000022e-09	0.011786649	-0.071196966	0.7155519	2.6959066e-07	20.191956
3.970000000000022e-09	0.011464843	-0.07123746	0.7170873	2.6978717e-07	19.65332
3.980000000000021e-09	0.011146524	-0.07127628	0.7185808	2.6997833e-07	19.11621
3.990000000000021e-09	0.010831792	-0.07131344	0.7200328	2.701642e-07	18.585968
4.000000000000021e-09	0.010520749	-0.071348995	0.7214437	2.703448e-07	18.05954
4.010000000000021e-09	0.010213488	-0.07138295	0.7228141	2.705202e-07	17.540741
4.0200000000000204e-09	0.009910112	-0.07141537	0.7241442	2.7069046e-07	17.025757
4.03000000000002e-09	0.00961071	-0.0714463	0.7254347	2.7085565e-07	16.51764
4.04000000000002e-09	0.0093153715	-0.07147574	0.72668576	2.7101578e-07	16.0141
4.05000000000002e-09	0.009024187	-0.07150375	0.7278981	2.7117096e-07	15.518188
4.0600000000000195e-09	0.00873724	-0.07153035	0.72907233	2.7132126e-07	15.029907
4.070000000000019e-09	0.008454612	-0.07155561	0.7302088	2.7146672e-07	14.546967
4.080000000000019e-09	0.00817638	-0.07157952	0.73130804	2.7160743e-07	14.070129
4.090000000000019e-09	0.00790262	-0.07160218	0.7323708	2.7174346e-07	13.60321
4.1000000000000185e-09	0.0076334025	-0.07162358	0.7333974	2.7187488e-07	13.140869
4.110000000000018e-09	0.007368793	-0.07164378	0.7343885	2.7200173e-07	12.685394
4.120000000000018e-09	0.007108853	-0.07166282	0.7353448	2.7212414e-07	12.241364
4.130000000000018e-09	0.0068536433	-0.071680725	0.73626673	2.7224215e-07	11.8003845
4.1400000000000176e-09	0.0066032144	-0.071697555	0.737155	2.7235583e-07	11.370087
4.150000000000017e-09	0.006357614	-0.071713336	0.73801035	2.7246531e-07	10.948181
4.160000000000017e-09	0.006116889	-0.07172812	0.7388333	2.7257067e-07	10.533905
4.170000000000017e-09	0.0058810757	-0.071741946	0.73962444	2.7267194e-07	10.126495
4.1800000000000166e-09	0.0056502107	-0.07175484	0.74038434	2.727692e-07	9.726715
4.190000000000016e-09	0.005424321	-0.07176686	0.7411137	2.7286256e-07	9.33609
4.200000000000016e-09	0.0052034315	-0.07177806	0.7418136	2.7295212e-07	8.957672
4.210000000000016e-09	0.0049875616	-0.07178843	0.74248403	2.7303795e-07	8.582306
4.220000000000016e-09	0.004776724	-0.07179806	0.743126	2.7312012e-07	8.216858
4.230000000000015e-09	0.0045709284	-0.07180697	0.74374014	2.7319874e-07	7.861328
4.240000000000015e-09	0.004370179	-0.071815185	0.7443273	2.7327388e-07	7.5157166
4.250000000000015e-09	0.004174472	-0.071822755	0.7448878	2.7334565e-07	7.1746826
4.260000000000015e-09	0.003983803	-0.07182971	0.7454226	2.734141e-07	6.845093
4.270000000000014e-09	0.003798161	-0.07183611	0.74593234	2.7347934e-07	6.524658
4.280000000000014e-09	0.0036175307	-0.071841955	0.7464175	2.7354145e-07	6.209564
4.290000000000014e-09	0.0034418872	-0.07184729	0.74687886	2.736005e-07	5.9059143
4.300000000000014e-09	0.003271208	-0.071852155	0.74731725	2.736566e-07	5.6114197
4.3100000000000134e-09	0.0031054649	-0.0718566	0.74773306	2.7370984e-07	5.3222656
4.320000000000013e-09	0.002944622	-0.07186061	0.74812704	2.7376026e-07	5.04303
4.330000000000013e-09	0.00278864	-0.071864255	0.7485	2.73808e-07	4.773712
4.340000000000013e-09	0.0026374776	-0.07186753	0.7488525	2.7385312e-07	4.512024
4.3500000000000125e-09	0.0024910886	-0.0718705	0.7491851	2.738957e-07	4.257202
4.360000000000012e-09	0.0023494214	-0.071873136	0.7494986	2.7393583e-07	4.0130615
4.370000000000012e-09	0.002212423	-0.07187551	0.7497935	2.7397357e-07	3.7750244
4.380000000000012e-09	0.0020800354	-0.07187763	0.7500705	2.7400904e-07	3.5453796
4.3900000000000115e-09	0.0019521979	-0.071879506	0.75033003	2.7404226e-07	3.3226013
4.400000000000011e-09	0.0018288478	-0.071881175	0.7505731	2.7407336e-07	3.1105042
4.410000000000011e-09	0.00170992	-0.07188266	0.7508	2.741024e-07	2.9045105
4.420000000000011e-09	0.0015953457	-0.07188395	0.7510114	2.7412946e-07	2.7053833
4.4300000000000106e-09	0.0014850505	-0.07188508	0.7512079	2.7415462e-07	2.5154114
4.44000000000001e-09	0.0013789616	-0.07188606	0.75139	2.7417792e-07	2.33078
4.45000000000001e-09	0.0012770027	-0.07188693	0.75155836	2.7419946e-07	2.155304
4.46000000000001e-09	0.0011790945	-0.07188767	0.7517135	2.7421933e-07	1.9851685
4.4700000000000096e-09	0.0010851589	-0.07188833	0.7518559	2.7423755e-07	1.8234253
4.480000000000009e-09	0.0009951151	-0.07188887	0.75198615	2.7425423e-07	1.6670227
4.490000000000009e-09	0.00090887834	-0.07188935	0.7521048	2.742694e-07	1.5190125
4.500000000000009e-09	0.0008263655	-0.07188975	0.75221246	2.742832e-07	1.3778687
4.510000000000009e-09	0.0007474912	-0.0718901	0.7523093	2.742956e-07	1.2397766
4.520000000000008e-09	0.00067217025	-0.071890384	0.7523961	2.743067e-07	1.1108398
4.530000000000008e-09	0.00060031516	-0.071890645	0.75247324	2.7431656e-07	0.98724365
4.540000000000008e-09	0.0005318396	-0.07189084	0.75254107	2.7432526e-07	0.8682251
4.550000000000008e-09	0.0004666549	-0.07189103	0.7526002	2.7433282e-07	0.75683594
4.5600000000000074e-09	0.00040467322	-0.071891196	0.752651	2.7433933e-07	0.6500244
4.570000000000007e-09	0.00034580528	-0.07189134	0.7526939	2.743448e-07	0.5493164
4.580000000000007e-09	0.00028996417	-0.071891464	0.7527293	2.7434936e-07	0.45318604
4.590000000000007e-09	0.0002370631	-0.07189159	0.75275755	2.7435297e-07	0.3616333
4.6000000000000064e-09	0.0001870119	-0.071891695	0.7527791	2.7435573e-07	0.27618408
4.610000000000006e-09	0.00013972471	-0.071891814	0.7527945	2.743577e-07	0.19683838
4.620000000000006e-09	9.511517e-05	-0.07189192	0.7528038	2.7435888e-07	0.119018555
4.630000000000006e-09	5.3094795e-05	-0.07189203	0.75280756	2.7435937e-07	0.048065186
4.6400000000000055e-09	1.3579887e-05	-0.07189215	0.75280595	2.7435917e-07	-0.020599365
4.650000000000005e-09	-2.3513247e-05	-0.07189229	0.75279945	2.7435834e-07	-0.0831604
